popularity,budget,revenue,roi,vote_count,vote_average,release_year
0.69,23000000,38505009,0.67,229,6.1,2006
0.69,0,6538177,,116,6.6,2006
0.69,85000000,197309027,1.32,395,6.1,2006
0.68,0,0,,61,6.4,2006
0.67,51000000,72779000,0.43,124,5.3,2006
0.67,3700000,3338228,-0.1,44,6.4,2006
0.65,0,0,,58,5.8,2006
0.65,70000000,154937680,1.21,146,6.5,2006
0.65,33000000,62022014,0.88,236,5.2,2006
0.64,0,2077763,,75,6.9,2006
0.64,6500000,13368437,1.06,67,5.0,2006
0.64,11000000,72778712,5.62,180,6.4,2006
0.63,70000000,55011732,-0.21,212,7.0,2006
0.63,0,1675484,,39,4.9,2006
0.63,17000000,374743,-0.98,79,4.9,2006
0.63,85000000,158468292,0.86,1074,6.1,2006
0.62,0,57806952,,125,6.5,2006
0.62,30000000,35078241,0.17,81,6.2,2006
0.61,38000000,29907685,-0.21,71,5.1,2006
0.61,0,0,,109,5.9,2006
0.61,15000000,10903846,-0.27,110,6.3,2006
0.61,50000000,9448082,-0.81,46,6.7,2006
0.6,0,0,,16,5.7,2006
0.6,0,0,,82,6.0,2006
0.59,15000000,0,-1.0,12,4.5,2006
0.59,25000000,11772461,-0.53,22,6.5,2006
0.58,20000000,22165608,0.11,94,5.0,2006
0.58,0,0,,32,5.1,2006
0.57,0,0,,67,5.3,2006
0.57,12000000,6754898,-0.44,35,5.6,2006
0.57,50000000,61112916,0.22,73,4.6,2006
0.56,40000000,23937870,-0.4,120,5.0,2006
0.55,6000000,57231524,8.54,63,6.0,2006
0.55,12000000,0,-1.0,27,5.7,2006
0.55,0,0,,27,5.9,2006
0.54,26000000,0,-1.0,111,6.3,2006
0.54,0,0,,132,5.4,2006
0.54,0,4291965,,11,6.3,2006
0.54,85000000,144,-1.0,161,6.0,2006
0.53,30000000,34742066,0.16,79,6.4,2006
0.53,35000000,12506188,-0.64,84,5.1,2006
0.53,0,0,,48,4.8,2006
0.52,0,0,,46,6.3,2006
0.52,0,0,,48,6.4,2006
0.52,0,0,,43,3.8,2006
0.51,12000000,23006849,0.92,216,5.9,2006
0.51,0,0,,61,5.7,2006
0.51,0,0,,11,4.6,2006
0.51,10000000,7177143,-0.28,158,6.6,2006
0.5,6500000,22889018,2.52,71,6.5,2006
0.5,0,0,,55,6.5,2006
0.5,55000000,65664721,0.19,404,6.1,2006
0.49,4000000,31584901,6.9,208,6.2,2006
0.49,5000000,0,-1.0,22,5.2,2006
0.48,45000000,38399961,-0.15,72,6.4,2006
0.48,20000000,0,-1.0,61,5.5,2006
0.47,15000000,49469904,2.3,119,6.3,2006
0.46,15000000,76286096,4.09,180,6.6,2006
0.46,994000,165000,-0.83,25,6.5,2006
0.46,21000000,480314,-0.98,116,4.9,2006
0.45,0,11400000,,26,6.2,2006
0.45,15000000,123384128,7.23,159,6.6,2006
0.45,0,0,,36,5.7,2006
0.44,60000000,77920346,0.3,112,5.6,2006
0.44,0,0,,22,4.8,2006
0.44,32000000,5914908,-0.82,46,5.8,2006
0.44,60000000,17800000,-0.7,179,6.1,2006
0.43,0,0,,154,7.7,2006
0.43,0,60896147,,257,4.9,2006
0.43,15000000,9500000,-0.37,174,6.8,2006
0.43,0,0,,26,7.4,2006
0.43,0,8974829,,29,6.5,2006
0.43,6000000,0,-1.0,43,5.4,2006
0.41,0,0,,42,5.9,2006
0.41,0,0,,19,6.2,2006
0.41,0,0,,16,6.5,2006
0.41,25000000,16158487,-0.35,58,6.0,2006
0.41,20000000,39143839,0.96,151,5.3,2006
0.4,16000000,0,-1.0,207,5.7,2006
0.4,0,0,,16,6.6,2006
0.39,8000000,0,-1.0,21,4.7,2006
0.39,0,0,,66,6.3,2006
0.39,0,0,,17,5.1,2006
0.39,0,2294291,,203,6.7,2006
0.38,8000000,143451,-0.98,12,6.0,2006
0.38,11000000,0,-1.0,24,5.9,2006
0.38,45000000,82800000,0.84,145,5.4,2006
0.46,18000000,1196307,-0.93,65,5.8,2006
0.38,0,580527,,23,6.8,2006
0.37,0,0,,43,6.8,2006
0.37,0,0,,17,5.7,2006
0.37,0,0,,15,6.5,2006
0.37,0,16627188,,30,5.6,2006
0.37,2000000,622806,-0.69,14,6.5,2006
0.5,24000000,23321954,-0.03,31,5.7,2006
0.88,22000000,13405595,-0.39,206,6.2,2006
0.36,0,16803753,,37,6.1,2006
0.36,0,6700000,,51,6.4,2006
0.36,0,0,,15,4.7,2006
0.36,20000000,41237648,1.06,64,5.4,2006
0.36,0,0,,115,7.1,2006
0.36,20000000,37597471,0.88,164,5.2,2006
0.36,0,0,,16,5.5,2006
0.36,0,0,,21,4.7,2006
0.31,0,0,,18,6.4,2006
0.35,0,0,,61,6.3,2006
0.35,0,0,,28,5.0,2006
0.35,0,0,,11,4.9,2006
0.34,0,0,,18,6.5,2006
0.34,0,0,,55,4.4,2006
0.34,5000000,0,-1.0,14,5.6,2006
0.34,150000,0,-1.0,14,6.0,2006
0.34,15000000,66966987,3.46,123,5.4,2006
0.33,13000000,1151330,-0.91,24,5.5,2006
0.33,500000,745327,0.49,28,5.1,2006
0.32,0,0,,32,4.6,2006
0.45,0,0,,54,5.7,2006
0.32,11000000,46396427,3.22,43,6.5,2006
0.31,9000000,21510851,1.39,44,5.3,2006
0.31,13000000,11130889,-0.14,49,6.2,2006
0.31,8000000,0,-1.0,21,7.5,2006
0.31,0,0,,51,5.7,2006
0.31,0,0,,11,4.9,2006
0.31,0,0,,18,6.4,2006
0.31,8000000,426224,-0.95,61,6.7,2006
0.23,0,0,,18,5.2,2006
0.3,20000000,21170563,0.06,14,5.3,2006
0.49,700000,0,-1.0,117,6.2,2006
0.3,4000000,8059140,1.01,61,5.6,2006
0.3,0,0,,12,5.3,2006
0.3,75000000,42285169,-0.44,187,5.2,2006
0.3,26000000,0,-1.0,33,5.3,2006
0.29,0,0,,35,7.3,2006
0.29,0,69136,,41,6.6,2006
0.29,900000,0,-1.0,27,6.6,2006
0.29,15000000,0,-1.0,20,4.4,2006
0.29,0,11449638,,83,4.8,2006
0.22,0,0,,12,6.0,2006
0.28,30000000,41480851,0.38,123,6.5,2006
0.28,0,0,,31,6.3,2006
0.44,0,4946225,,88,5.5,2006
0.28,0,0,,21,5.2,2006
0.28,850000,0,-1.0,29,7.2,2006
0.28,0,0,,73,6.4,2006
0.46,0,0,,16,5.6,2006
0.28,0,0,,22,6.3,2006
0.28,0,0,,16,7.0,2006
0.27,0,0,,14,5.1,2006
0.23,0,0,,23,5.2,2006
0.27,0,0,,27,5.6,2006
0.15,0,0,,13,5.1,2006
0.17,7000000,0,-1.0,15,3.4,2006
0.21,100000,10178331,100.78,41,6.8,2006
0.27,0,29326868,,75,6.1,2006
0.27,0,3091922,,31,5.0,2006
0.27,0,0,,36,5.1,2006
0.27,0,0,,10,6.2,2006
0.27,8000000,0,-1.0,67,4.7,2006
0.26,9364800,0,-1.0,18,6.9,2006
0.27,100000,0,-1.0,15,3.0,2006
0.27,0,0,,28,7.2,2006
0.27,0,0,,24,6.6,2006
0.26,0,1128345,,19,6.1,2006
0.33,4000000,13401952,2.35,27,5.6,2006
0.26,0,0,,10,5.7,2006
0.26,0,210128,,60,6.7,2006
0.26,0,0,,31,5.4,2006
0.25,12000000,20138836,0.68,23,7.0,2006
0.25,0,0,,11,6.5,2006
0.25,1000000,46243000,45.24,130,6.5,2006
0.25,4000000,4630045,0.16,36,5.4,2006
0.34,0,0,,19,6.2,2006
0.25,0,849055,,88,6.8,2006
0.25,0,0,,21,6.1,2006
0.25,0,0,,23,5.5,2006
0.24,5000000,0,-1.0,10,3.8,2006
0.24,0,0,,11,5.4,2006
0.24,0,0,,43,7.5,2006
0.24,0,163000,,26,7.1,2006
0.24,0,0,,36,5.2,2006
0.23,0,0,,60,6.8,2006
0.23,0,0,,12,5.0,2006
0.23,2380000,8176544,2.44,187,7.1,2006
0.22,0,0,,12,5.7,2006
0.22,0,0,,16,5.3,2006
0.22,3000000,0,-1.0,12,5.8,2006
0.22,0,0,,27,6.1,2006
0.22,0,0,,31,4.9,2006
0.53,20000000,17807569,-0.11,53,5.5,2006
0.21,0,516139,,55,6.7,2006
0.21,26000000,17496992,-0.33,56,5.8,2006
0.21,0,0,,14,6.3,2006
0.21,14500000,22963701,0.58,52,6.7,2006
0.21,0,834457,,26,6.3,2006
0.24,0,0,,15,6.7,2006
0.22,0,0,,13,6.3,2006
0.2,0,0,,20,5.9,2006
0.2,0,201275,,26,7.2,2006
0.2,0,0,,20,5.3,2006
0.2,15000000,21000000,0.4,37,6.1,2006
0.55,0,0,,31,5.2,2006
0.19,2300000,0,-1.0,11,6.7,2006
0.19,9000000,27105095,2.01,83,5.3,2006
0.19,0,0,,13,5.8,2006
0.19,15000000,11992014,-0.2,20,5.2,2006
0.19,0,0,,26,4.5,2006
0.19,2000000,300000,-0.85,12,5.9,2006
0.18,0,0,,38,6.2,2006
0.18,0,0,,56,6.6,2006
0.1,0,0,,10,4.2,2006
0.17,0,0,,25,5.0,2006
0.17,0,0,,12,6.8,2006
0.07,0,0,,13,6.3,2006
0.16,0,0,,10,7.7,2006
0.16,210000000,234360014,0.12,2381,6.2,2006
0.16,0,0,,21,4.7,2006
0.16,0,0,,17,5.7,2006
0.16,0,0,,21,6.5,2006
0.15,0,2043704,,22,5.2,2006
0.15,0,0,,49,4.8,2006
0.15,0,0,,10,6.1,2006
0.15,1000000,1678874,0.68,25,6.6,2006
0.47,5000000,0,-1.0,11,4.8,2006
0.15,0,0,,12,6.8,2006
0.14,0,0,,12,6.8,2006
0.14,0,0,,65,7.6,2006
0.14,0,0,,12,4.7,2006
0.13,8000000,18948425,1.37,46,6.6,2006
0.41,10000000,0,-1.0,86,5.2,2006
0.1,0,0,,17,4.8,2006
0.13,0,0,,15,6.6,2006
0.13,3500000,0,-1.0,11,2.8,2006
0.23,500000,0,-1.0,16,5.8,2006
0.12,7000000,0,-1.0,53,6.2,2006
0.14,0,0,,11,5.5,2006
0.12,0,0,,13,5.5,2006
0.11,0,0,,10,5.4,2006
0.11,0,0,,12,5.6,2006
0.11,0,0,,14,6.9,2006
0.11,0,0,,50,5.6,2006
0.11,0,0,,17,5.9,2006
0.11,0,302179,,46,6.9,2006
0.21,0,0,,23,8.7,2006
0.1,0,0,,29,5.7,2006
0.1,0,21353303,,21,6.9,2006
0.1,5000000,3833507,-0.23,17,6.3,2006
0.1,8300000,0,-1.0,16,2.8,2006
0.09,0,0,,17,4.6,2006
0.19,0,0,,61,6.5,2006
0.09,0,0,,31,5.4,2006
0.09,0,0,,43,5.1,2006
0.09,0,0,,20,6.5,2006
0.08,300000,0,-1.0,16,6.4,2006
0.08,8000000,382267,-0.95,15,6.6,2006
0.16,0,0,,22,6.8,2006
0.08,0,0,,33,6.9,2006
0.08,12000000,5542025,-0.54,18,5.4,2006
0.06,0,0,,11,6.0,2006
0.08,0,0,,12,4.9,2006
0.01,0,0,,11,5.8,2006
0.08,0,0,,16,6.0,2006
0.08,0,0,,15,6.7,2006
0.08,0,0,,14,6.6,2006
0.11,0,0,,10,5.4,2006
0.07,2500,0,-1.0,12,6.5,2006
0.07,0,0,,26,5.6,2006
0.05,0,0,,14,7.1,2006
0.07,0,0,,11,7.1,2006
0.06,0,0,,14,3.6,2006
0.29,0,0,,22,4.9,2006
0.06,0,0,,18,6.1,2006
0.06,0,0,,13,7.5,2006
0.07,0,0,,14,4.8,2006
0.03,0,0,,21,8.1,2006
0.05,0,0,,13,4.3,2006
0.05,0,0,,11,5.7,2006
0.14,79000,245000,2.1,19,5.3,2006
0.04,0,0,,24,5.2,2006
0.04,0,0,,13,3.6,2006
0.04,1000000,7202,-0.99,13,6.5,2006
0.04,0,0,,14,4.8,2006
0.02,0,0,,84,5.7,2006
0.04,0,0,,11,5.5,2006
0.03,0,0,,31,5.7,2006
0.07,0,0,,29,7.0,2006
0.02,0,0,,12,5.8,2006
0.02,0,0,,25,5.2,2006
0.02,0,0,,20,5.6,2006
0.01,0,0,,10,7.3,2006
0.01,0,0,,13,6.3,2006
0.15,0,13022756,,11,5.7,2006
0.01,2700000,0,-1.0,20,6.9,2006
0.0,0,0,,10,6.8,2006
5.83,130000000,789804554,5.08,3550,7.4,2004
4.54,30000000,152159461,4.07,2346,7.5,2004
3.99,50000000,40203020,-0.2,431,6.0,2004
3.86,20000000,72258126,2.61,2012,7.8,2004
3.43,29000000,115603229,2.99,1929,7.5,2004
3.34,92000000,631442092,5.86,3064,7.2,2004
3.2,75000000,288500217,2.85,1966,7.1,2004
3.18,175000000,497409852,1.84,1598,6.8,2004
2.91,100000000,347451894,2.47,1179,6.4,2004
2.79,120000000,347234916,1.89,2339,6.6,2004
2.67,75000000,196482882,1.62,1235,6.5,2004
2.63,17000000,129042871,6.59,1357,6.8,2004
2.5,160000000,300257475,0.88,918,5.9,2004
2.36,66000000,99318987,0.5,1314,6.4,2004
2.24,165000000,305875730,0.85,867,6.4,2004
2.19,150000000,919838758,5.13,1676,6.5,2004
2.19,13000000,96060858,6.39,1126,7.1,2004
2.18,45000000,129394835,1.88,756,6.1,2004
2.18,110000000,362744280,2.3,1376,6.4,2004
2.04,80000000,516642939,5.46,782,6.1,2004
2.02,125000000,544272402,3.35,1422,6.1,2004
1.91,116000000,102000000,-0.12,834,6.7,2004
1.83,65000000,217764291,2.35,810,6.7,2004
1.82,4000000,30039392,6.51,1413,7.4,2004
1.79,65000000,128905366,0.98,800,5.7,2004
1.7,7000000,0,-1.0,100,3.9,2004
1.68,60000000,219417255,2.66,1131,7.0,2004
1.67,140000000,209073645,0.49,747,6.5,2004
1.65,30000000,216763646,6.23,1355,7.6,2004
1.65,50000000,200804534,3.02,435,5.2,2004
1.62,0,0,,374,6.2,2004
1.62,75000000,367275019,3.9,852,5.8,2004
1.59,70000000,57958696,-0.17,249,5.7,2004
1.56,0,0,,253,5.9,2004
1.56,30000000,140161792,3.67,348,6.6,2004
1.55,0,0,,41,4.7,2004
1.54,6500000,98410061,14.14,675,7.1,2004
1.53,26000000,90574188,2.48,1002,6.7,2004
1.5,37000000,96455697,1.61,662,6.1,2004
1.47,31000000,27388767,-0.12,238,5.7,2004
1.44,25000000,30411183,0.22,484,6.2,2004
1.43,0,181466833,,263,5.2,2004
1.43,25000000,116766556,3.67,695,7.1,2004
1.41,19000000,70067909,2.69,379,5.9,2004
1.35,70000000,171183863,1.45,696,5.5,2004
1.34,20000000,167722310,7.39,551,6.2,2004
1.33,12000000,9584131,-0.2,351,6.5,2004
1.32,155000000,167298192,0.08,519,5.6,2004
1.32,9000000,23936908,1.66,414,6.4,2004
1.31,1200000,103911669,85.59,1135,7.1,2004
1.3,200000000,783766341,2.92,2735,6.4,2004
1.28,25000000,20796847,-0.17,376,6.4,2004
1.28,70000000,130293714,0.86,1002,7.3,2004
1.23,42000000,171963386,3.09,440,5.7,2004
1.21,27000000,115505027,3.28,427,6.6,2004
1.13,33000000,54700105,0.66,402,6.0,2004
1.13,100000000,82102379,-0.18,415,4.3,2004
1.13,60000000,0,-1.0,99,5.3,2004
1.12,1000000,332323,-0.67,53,5.2,2004
1.11,28000000,102356381,2.66,546,6.7,2004
1.08,0,0,,83,6.8,2004
1.06,120000000,203567857,0.7,449,6.1,2004
1.05,105000000,115772733,0.1,1118,6.2,2004
1.04,80000000,55041367,-0.31,215,5.6,2004
1.04,40000000,92913171,1.32,513,6.3,2004
1.04,6500000,11850214,0.82,308,7.0,2004
0.99,60000000,61347797,0.02,139,6.0,2004
0.98,57000000,28283637,-0.5,50,4.4,2004
0.96,40000000,95149435,1.38,386,5.9,2004
0.95,145000000,25819961,-0.82,60,5.9,2004
0.94,2700000,15992615,4.92,418,7.5,2004
0.94,10000000,183474602,17.35,462,5.8,2004
0.94,25000000,56422687,1.26,322,6.0,2004
0.93,80000000,96105964,0.2,181,6.1,2004
0.93,5000000,8203235,0.64,621,7.2,2004
0.92,12000000,24829644,1.07,140,4.9,2004
0.92,25000000,36609966,0.46,135,5.0,2004
0.9,60000000,13395939,-0.78,140,5.4,2004
0.89,0,0,,15,5.3,2004
0.88,50000000,170128460,2.4,172,5.8,2004
0.87,35000000,36098382,0.03,176,5.7,2004
0.87,90000000,102000000,0.13,183,5.4,2004
0.86,7000,424760,59.68,341,6.9,2004
0.85,10000000,1461989,-0.85,77,6.7,2004
0.84,110000000,103951461,-0.05,210,5.8,2004
0.82,100000000,108103450,0.08,177,6.3,2004
0.81,22000000,0,-1.0,125,6.3,2004
0.81,6000000,119114517,18.85,198,6.6,2004
0.8,17000000,16980098,-0.0,78,5.3,2004
0.8,37000000,113086475,2.06,370,6.4,2004
0.79,17500000,38000000,1.17,456,7.2,2004
0.78,2800000,0,-1.0,24,5.4,2004
0.78,56000000,57223890,0.02,236,6.0,2004
0.77,50000000,25195000,-0.5,67,5.7,2004
0.76,0,0,,98,6.3,2004
0.76,130000,54667954,419.52,171,5.3,2004
0.76,47000000,0,-1.0,195,6.9,2004
0.74,32000000,50907422,0.59,391,6.5,2004
0.73,5000000,0,-1.0,44,5.5,2004
0.72,0,0,,36,7.2,2004
0.72,0,0,,97,5.4,2004
0.72,24665810,0,-1.0,70,6.1,2004
0.71,0,0,,80,6.3,2004
0.7,16000000,109502303,5.84,238,6.6,2004
0.7,19000000,69631118,2.66,109,5.2,2004
0.68,0,0,,71,6.0,2004
0.68,60000000,170268750,1.84,368,5.5,2004
0.68,0,0,,35,5.4,2004
0.68,15000000,29331068,0.96,134,5.1,2004
0.68,60000000,256697520,3.28,514,6.0,2004
0.67,40000000,26155781,-0.35,161,5.5,2004
0.67,30000000,611899420,19.4,457,6.8,2004
0.65,20000000,70992898,2.55,109,5.0,2004
0.65,40000000,124731534,2.12,246,7.0,2004
0.64,25000000,27685016,0.11,76,5.8,2004
0.64,0,0,,16,4.8,2004
0.63,7000000,0,-1.0,64,6.8,2004
0.62,20000000,0,-1.0,84,5.8,2004
0.61,31000000,41512007,0.34,168,5.7,2004
0.61,45000000,65470529,0.45,181,6.0,2004
0.61,0,0,,78,5.5,2004
0.61,0,0,,21,5.0,2004
0.59,70000000,154648887,1.21,280,6.8,2004
0.59,825000,0,-1.0,121,5.6,2004
0.59,2500000,26781723,9.71,342,7.1,2004
0.58,400000,46118097,114.3,290,6.6,2004
0.58,30000000,0,-1.0,89,5.2,2004
0.57,80000000,78000586,-0.02,79,4.6,2004
0.56,0,0,,70,5.4,2004
0.55,30000000,13001257,-0.57,83,6.6,2004
0.53,23000000,0,-1.0,61,4.8,2004
0.53,50000000,34808403,-0.3,433,7.0,2004
0.52,110000000,72178895,-0.34,380,5.6,2004
0.52,18000000,65070412,2.62,35,5.7,2004
0.52,53000000,0,-1.0,28,4.8,2004
0.51,0,0,,163,5.8,2004
0.51,0,0,,39,4.0,2004
0.51,0,0,,12,5.0,2004
0.5,0,371396,,22,5.6,2004
0.5,0,0,,38,5.9,2004
0.5,42000000,117575636,1.8,180,5.4,2004
0.49,45000000,14793624,-0.67,48,5.0,2004
0.48,0,0,,59,5.7,2004
0.48,0,0,,81,6.3,2004
0.48,0,0,,20,5.9,2004
0.48,0,0,,112,5.8,2004
0.47,0,20377075,,14,6.4,2004
0.46,11000000,0,-1.0,28,6.1,2004
0.46,5400000,0,-1.0,14,5.9,2004
0.46,0,0,,84,5.9,2004
0.45,0,0,,21,4.5,2004
0.45,7200000,0,-1.0,10,4.9,2004
0.44,45000000,21009180,-0.53,149,5.4,2004
0.44,23000000,0,-1.0,29,6.2,2004
0.43,25000000,30114487,0.2,60,4.7,2004
0.43,0,0,,27,5.5,2004
0.43,2000000,120620,-0.94,19,6.8,2004
0.43,30000000,61255921,1.04,87,7.2,2004
0.43,0,0,,203,5.8,2004
0.43,0,20085825,,49,5.8,2004
0.42,50000000,49718611,-0.01,111,5.9,2004
0.42,0,0,,72,6.3,2004
0.42,0,0,,23,5.9,2004
0.42,8000000,365134,-0.95,13,5.2,2004
0.42,20000000,16605763,-0.17,28,5.9,2004
0.41,0,0,,21,6.5,2004
0.41,0,0,,62,5.6,2004
0.41,15000000,14867514,-0.01,110,5.9,2004
0.4,23000000,0,-1.0,24,6.2,2004
0.38,0,0,,45,5.8,2004
0.38,23000000,16123851,-0.3,36,5.5,2004
0.38,0,0,,35,7.1,2004
0.37,0,0,,57,6.3,2004
0.37,74500000,62172050,-0.17,106,6.8,2004
0.37,0,3537961,,42,6.1,2004
0.37,0,0,,14,6.3,2004
0.38,0,0,,29,4.3,2004
0.35,0,0,,12,7.1,2004
0.35,0,12520799,,25,5.6,2004
0.35,0,0,,27,6.6,2004
0.34,40000000,46546197,0.16,69,4.8,2004
0.75,28000000,64445708,1.3,81,6.8,2004
0.33,0,0,,10,5.5,2004
0.33,27000000,21148829,-0.22,173,6.3,2004
0.48,6800000,0,-1.0,14,6.1,2004
0.33,0,1524966,,109,7.1,2004
0.33,0,0,,11,6.4,2004
0.33,0,0,,11,6.7,2004
0.33,0,0,,122,7.3,2004
0.33,0,0,,12,6.3,2004
0.32,16000000,14822346,-0.07,66,4.8,2004
0.32,0,0,,45,7.3,2004
0.32,0,0,,23,5.8,2004
0.31,8500000,5001655,-0.41,48,5.1,2004
0.31,0,0,,18,4.5,2004
0.31,0,0,,10,6.1,2004
0.42,23000000,12,-1.0,86,6.2,2004
0.31,27000000,13000000,-0.52,42,5.1,2004
0.3,0,0,,10,4.3,2004
0.3,50000000,6808550,-0.86,40,4.9,2004
0.25,0,0,,17,6.0,2004
0.29,6000000,0,-1.0,10,6.6,2004
0.29,0,0,,15,6.7,2004
0.29,40000000,0,-1.0,76,4.9,2004
0.29,74050,176153,1.38,16,5.6,2004
0.29,30000000,21800302,-0.27,33,5.1,2004
0.29,200000,0,-1.0,15,6.7,2004
0.28,20000000,11341016,-0.43,16,6.8,2004
0.28,0,0,,14,6.1,2004
0.28,0,548039,,87,5.4,2004
0.28,19250000,8112712,-0.58,44,6.2,2004
0.28,26000000,28818995,0.11,80,5.3,2004
0.27,12000000,31179516,1.6,16,5.3,2004
0.27,0,0,,11,3.9,2004
0.27,5000000,0,-1.0,19,4.2,2004
0.27,0,776691,,14,6.7,2004
0.26,65000,28575078,438.62,295,6.5,2004
0.37,6500000,1548955,-0.76,20,6.4,2004
0.25,35000000,22034832,-0.37,57,5.2,2004
0.25,0,0,,10,7.5,2004
0.25,0,0,,38,4.3,2004
0.25,39000000,6614280,-0.83,16,4.8,2004
0.25,0,11837022,,20,6.0,2004
0.25,50000,0,-1.0,20,5.7,2004
0.24,0,1841260,,56,6.7,2004
0.24,0,0,,11,7.0,2004
0.24,0,0,,22,5.7,2004
0.24,0,0,,14,6.3,2004
0.46,0,0,,18,6.1,2004
0.48,0,0,,34,5.6,2004
0.23,15000000,1914166,-0.87,27,5.5,2004
0.17,0,0,,11,5.6,2004
0.22,20000000,0,-1.0,12,4.3,2004
0.22,14,0,-1.0,13,6.0,2004
0.22,0,0,,33,6.9,2004
0.22,60000000,74541707,0.24,112,6.0,2004
0.21,0,0,,10,5.6,2004
0.21,0,0,,42,5.4,2004
0.21,0,0,,18,5.1,2004
0.2,0,10000000,,19,5.9,2004
0.2,0,0,,16,5.2,2004
0.19,0,29170410,,47,5.5,2004
0.19,1400000,0,-1.0,10,6.4,2004
0.27,18000000,16702864,-0.07,45,5.2,2004
0.14,2600000,1479042,-0.43,19,4.9,2004
0.19,0,0,,10,5.8,2004
0.19,0,0,,114,5.7,2004
0.18,0,4678405,,35,6.4,2004
0.18,0,0,,16,6.4,2004
0.18,1500000,0,-1.0,29,5.8,2004
0.18,0,0,,33,5.5,2004
0.18,0,143597,,11,5.9,2004
0.17,0,0,,15,5.5,2004
0.17,90,0,-1.0,31,6.8,2004
0.23,0,0,,19,5.6,2004
0.17,0,0,,15,6.4,2004
0.16,0,0,,12,5.1,2004
0.18,0,0,,30,6.7,2004
0.16,0,9109322,,11,2.1,2004
0.16,2600000,3166000,0.22,13,6.9,2004
0.15,0,0,,17,5.2,2004
0.15,1000000,0,-1.0,82,6.7,2004
0.08,0,0,,14,6.8,2004
0.15,500000,603943,0.21,33,7.3,2004
0.15,0,0,,16,5.2,2004
0.15,0,0,,14,6.1,2004
0.15,3000000,2037545,-0.32,14,6.4,2004
0.14,0,0,,50,7.3,2004
0.33,0,0,,10,5.8,2004
0.14,20000000,0,-1.0,18,6.1,2004
0.1,0,0,,15,7.4,2004
0.14,0,0,,11,6.8,2004
0.14,30000000,14000000,-0.53,26,4.8,2004
0.21,0,0,,12,2.3,2004
0.13,0,0,,10,6.6,2004
0.05,0,0,,14,5.9,2004
0.13,0,0,,77,5.6,2004
0.32,0,0,,39,6.1,2004
0.13,10000000,0,-1.0,23,5.5,2004
0.13,0,0,,10,6.7,2004
0.12,0,0,,16,7.4,2004
0.12,0,0,,12,5.9,2004
0.11,3000000,5923000,0.97,19,6.1,2004
0.09,0,0,,19,6.8,2004
0.09,5000000,0,-1.0,12,4.4,2004
0.09,0,0,,14,7.6,2004
0.09,0,0,,13,5.2,2004
0.23,6000000,0,-1.0,33,6.5,2004
0.08,823258,823258,0.0,26,5.8,2004
0.08,0,0,,13,4.8,2004
0.08,3500000,0,-1.0,43,5.0,2004
0.08,0,0,,37,5.1,2004
0.08,0,0,,11,7.5,2004
0.07,0,0,,17,6.4,2004
0.0,0,0,,12,7.5,2004
0.06,0,0,,13,6.8,2004
0.05,8800000,0,-1.0,23,5.8,2004
0.04,0,0,,14,6.3,2004
0.02,0,0,,47,5.1,2004
0.02,0,0,,13,7.4,2004
0.19,0,0,,12,6.4,2004
0.01,0,0,,10,5.7,2004
0.01,0,127067,,12,6.8,2004
0.0,0,0,,16,6.7,2004
0.0,0,0,,10,5.2,2004
0.0,0,0,,11,7.0,2004
0.0,350000,3515061,9.04,23,6.4,2004
5.74,6000000,245066411,39.84,3970,8.3,1972
0.95,2000000,46122355,22.06,209,7.0,1972
0.88,1800000,9700000,4.39,109,6.1,1972
0.67,6000000,0,-1.0,76,6.9,1972
0.6,3500000,12600000,2.6,58,6.9,1972
0.48,0,6330000,,25,6.2,1972
0.45,1000000,0,-1.0,69,6.1,1972
0.43,3200000,0,-1.0,17,6.0,1972
0.41,12000,6000000,499.0,51,6.3,1972
0.4,2000000,18016290,8.01,93,6.5,1972
0.38,300000,0,-1.0,19,6.6,1972
0.38,90000,0,-1.0,46,6.1,1972
0.53,0,0,,28,7.3,1972
0.37,0,0,,45,7.0,1972
0.34,0,0,,15,6.6,1972
0.32,5000000,84563118,15.91,144,7.7,1972
0.29,0,0,,26,6.5,1972
0.27,0,0,,59,7.1,1972
0.27,0,7500000,,30,6.6,1972
0.26,3352254,58831997,16.55,42,7.2,1972
0.23,0,0,,17,7.6,1972
0.25,0,0,,19,8.0,1972
0.17,0,0,,50,7.2,1972
0.23,600000,0,-1.0,13,5.8,1972
0.27,0,0,,15,7.4,1972
0.22,0,0,,10,5.7,1972
0.51,0,0,,17,6.5,1972
0.2,850000,0,-1.0,19,6.3,1972
0.19,0,0,,14,6.7,1972
0.24,0,0,,12,5.9,1972
0.17,0,0,,10,6.0,1972
0.13,0,0,,11,6.0,1972
0.1,0,0,,10,5.3,1972
0.2,0,0,,11,5.7,1972
0.09,500000,0,-1.0,16,6.1,1972
0.15,0,0,,11,6.6,1972
0.07,0,0,,10,5.8,1972
0.06,0,0,,10,5.7,1972
0.04,75000,0,-1.0,15,6.2,1972
0.02,0,0,,12,5.9,1972
5.49,18000000,538400000,28.91,3954,8.0,1980
2.43,19000000,44017374,1.32,1894,7.9,1980
1.64,3500000,83453539,22.84,618,7.0,1980
1.61,27000000,115229890,3.27,614,7.3,1980
1.39,4500000,58853106,12.08,172,5.8,1980
1.33,18000000,23000000,0.28,437,7.4,1980
1.29,54000000,108185706,1.0,319,6.3,1980
